,latitude,longitude,squared_meters,bedrooms,bathrooms,suites,parking_spaces,estimated_price
1613,-23.519719999999946,-46.588619999999935,76.0,3.0,2.0,0.0,2.0,658.1949360516451
1614,-23.477769999999968,-46.643279999999955,57.0,2.0,1.0,0.0,2.0,523.2200769968285
1615,-23.606639999999967,-46.661219999999965,125.0,3.0,2.0,1.0,2.0,981.9635948453853
1616,-23.56227999999993,-46.57889999999998,85.0,3.0,3.0,0.0,2.0,775.6181716870758
1617,-23.55958999999996,-46.60380999999995,98.0,4.0,3.0,1.0,2.0,865.0548675873082
1618,-23.55958999999996,-46.60380999999995,120.0,3.0,4.0,1.0,1.0,922.5267054064843
1619,-23.59165999999993,-46.624299999999955,214.0,4.0,3.0,2.0,3.0,1687.434782198944
1620,-23.502369999999928,-46.69110999999998,105.0,3.0,2.0,1.0,2.0,890.1629772956692
1621,-23.56965999999995,-46.58958999999993,186.0,4.0,4.0,2.0,3.0,1590.6992332708778
1622,-23.56199999999995,-46.685969999999934,160.0,4.0,3.0,2.0,1.0,1114.966850521699
1623,-23.529219999999953,-46.696919999999984,68.0,3.0,1.0,0.0,1.0,440.23202586205446
1624,-23.55958999999996,-46.60380999999995,232.0,4.0,3.0,0.0,2.0,1583.2367697505783
1625,-23.633269999999985,-46.737009999999934,110.0,3.0,2.0,0.0,3.0,1068.610448124502
1626,-23.49133999999998,-46.64188999999993,67.0,3.0,2.0,1.0,1.0,503.39214090798004
1627,-23.54056999999995,-46.67235999999997,186.0,4.0,3.0,0.0,3.0,1517.5451116676313
1628,-23.56199999999995,-46.685969999999934,228.0,3.0,3.0,1.0,1.0,1484.5613193829527
1629,-23.574459999999927,-46.56774999999993,50.0,2.0,1.0,0.0,1.0,290.5529841265802
1630,-23.572349999999968,-46.66084999999998,87.0,2.0,2.0,0.0,1.0,614.9612005998313
1631,-23.542769999999962,-46.619999999999955,32.0,1.0,1.0,0.0,1.0,233.64723715619175
1632,-23.64441999999997,-46.764069999999954,78.0,3.0,2.0,0.0,2.0,752.0344759501593
1633,-23.545229999999947,-46.659749999999974,151.0,3.0,4.0,1.0,2.0,1274.923824443283
1634,-23.621369999999963,-46.46431999999994,65.0,2.0,2.0,0.0,1.0,394.3620758068588
1635,-23.559179999999966,-46.568469999999934,170.0,2.0,3.0,1.0,2.0,1275.0269117439507
1636,-23.589729999999967,-47.175219999999975,84.0,3.0,1.0,0.0,1.0,763.8967918107608
1637,-23.529099999999968,-46.66207999999993,250.0,2.0,2.0,1.0,1.0,1536.2992724248902
1638,-23.572349999999968,-46.66084999999998,62.0,2.0,2.0,0.0,1.0,477.13219059910386
1639,-23.535919999999976,-46.65774999999997,155.0,3.0,2.0,0.0,1.0,974.2991421490224
1640,-23.54056999999995,-46.67235999999997,70.0,2.0,1.0,0.0,1.0,453.94772398938915
1641,-23.531569999999927,-46.685769999999934,59.0,2.0,2.0,0.0,1.0,474.3842771679508
1642,-23.567709999999977,-46.51024999999999,56.0,3.0,1.0,0.0,1.0,280.0269019428189
1643,-23.60077999999993,-46.67093999999997,143.0,4.0,3.0,0.0,2.0,1124.4774385998153
1644,-23.551189999999966,-46.69710999999995,120.0,3.0,3.0,1.0,1.0,895.0478342359515
1645,-23.54790999999995,-46.56146999999999,70.0,2.0,2.0,1.0,2.0,646.5163699422948
1646,-23.502369999999928,-46.69110999999998,65.0,2.0,2.0,0.0,1.0,511.12842904442766
1647,-23.61914999999993,-46.740679999999934,175.0,3.0,4.0,3.0,3.0,1639.2409525385829
1648,-23.559119999999947,-46.75416999999993,91.0,3.0,2.0,1.0,2.0,842.3294500399362
1649,-23.496439999999946,-46.62925999999993,80.0,3.0,2.0,1.0,2.0,721.821148494035
1650,-23.508839999999967,-46.67157999999995,50.0,2.0,1.0,0.0,1.0,344.3979055527125
1651,-23.54056999999995,-46.67235999999997,150.0,2.0,3.0,0.0,2.0,1196.425949557039
1652,-23.535919999999976,-46.65774999999997,380.0,4.0,5.0,4.0,3.0,2810.5473821208407
1653,-23.61689999999993,-46.63638999999995,56.0,2.0,2.0,1.0,2.0,604.14862041448
1654,-23.560009999999977,-46.64522999999997,50.0,2.0,1.0,1.0,1.0,350.1172498338009
1655,-23.55958999999996,-46.60380999999995,155.0,3.0,4.0,3.0,3.0,1463.0658901074662
1656,-23.54056999999995,-46.67235999999997,300.0,4.0,5.0,3.0,2.0,2202.800177339452
1657,-23.559179999999966,-46.568469999999934,170.0,4.0,2.0,0.0,3.0,1302.9818581848817
1658,-23.477769999999968,-46.643279999999955,96.0,3.0,2.0,1.0,2.0,817.642620766673
1659,-23.54207999999994,-46.74791999999997,58.0,2.0,2.0,1.0,1.0,519.9556349823117
1660,-23.508839999999967,-46.67157999999995,100.0,2.0,3.0,0.0,2.0,921.4813191194896
1661,-23.496439999999946,-46.62925999999993,223.0,4.0,5.0,4.0,4.0,2085.4086442228386
1662,-23.52258999999998,-46.72660999999993,240.0,3.0,3.0,0.0,2.0,1704.896912464315
1663,-23.47441999999995,-46.63478999999995,105.0,3.0,3.0,1.0,2.0,937.2694730357472
1664,-23.599029999999967,-46.75079999999997,48.0,2.0,1.0,0.0,1.0,369.5882511268335
1665,-23.645529999999948,-46.66798999999998,280.0,4.0,5.0,3.0,3.0,2239.932949076964
1666,-23.535919999999976,-46.65774999999997,196.0,3.0,3.0,1.0,1.0,1295.0291598188292
1667,-23.570889999999967,-46.709679999999935,50.0,2.0,1.0,0.0,1.0,361.1680715986678
1668,-23.56965999999995,-46.58958999999993,224.0,4.0,6.0,3.0,4.0,2122.2063134779346
1669,-23.533329999999975,-46.53332999999998,78.0,3.0,2.0,1.0,2.0,661.8702450653757
1670,-23.546739999999946,-46.55057999999997,220.0,4.0,3.0,1.0,2.0,1511.6689144814131
1671,-23.529099999999968,-46.66207999999993,101.0,2.0,3.0,0.0,2.0,921.5733251172633
1672,-23.536029999999986,-46.575439999999965,101.0,3.0,2.0,0.0,2.0,788.9121100218579
1673,-23.511519999999962,-46.65628999999996,90.0,3.0,2.0,1.0,2.0,789.8543665262338
1674,-23.601369999999967,-46.79851999999993,60.0,2.0,1.0,0.0,1.0,459.365706099191
1675,-23.533479999999944,-46.644519999999936,58.0,1.0,1.0,0.0,1.0,389.48985076161193
1676,-23.477869999999943,-46.653879999999965,55.0,3.0,1.0,0.0,1.0,348.966057039464
1677,-23.47632203850805,-46.59522428133742,92.0,3.0,1.0,0.0,1.0,523.8746282719515
1678,-23.493079999999967,-46.61696999999998,92.0,3.0,3.0,0.0,3.0,988.7266157978889
1679,-23.49145999999996,-46.65240999999998,41.0,2.0,1.0,0.0,1.0,285.86140338587404
1680,-23.499629999999968,-46.72257999999994,68.0,3.0,1.0,0.0,1.0,454.00291693499366
1681,-23.54056999999995,-46.67235999999997,30.0,1.0,1.0,0.0,1.0,248.7024610881292
1682,-23.652659999999965,-46.788479999999936,57.0,2.0,1.0,0.0,1.0,436.0603717010897
1683,-23.532119999999967,-46.70536999999996,75.0,3.0,1.0,0.0,1.0,482.9203348660375
1684,-23.542979999999947,-46.68545999999998,85.0,3.0,3.0,0.0,2.0,829.212034121398
1685,-23.54056999999995,-46.67235999999997,400.0,4.0,3.0,0.0,4.0,2850.5691311832115
1686,-23.56199999999995,-46.685969999999934,370.0,4.0,5.0,4.0,4.0,2921.7344987930956
1687,-23.55519999999996,-46.65712999999993,301.0,4.0,6.0,4.0,4.0,2601.3474567431017
1688,-23.539089999999927,-46.693509999999954,55.0,2.0,2.0,1.0,1.0,476.49650488556745
1689,-23.496439999999946,-46.62925999999993,682.0,4.0,5.0,3.0,4.0,4595.367676395566
1690,-23.535919999999976,-46.65774999999997,170.0,4.0,2.0,0.0,1.0,1041.715395049555
1691,-23.545229999999947,-46.659749999999974,260.0,4.0,3.0,0.0,1.0,1612.679019768584
1692,-23.638789999999968,-46.76701999999993,42.0,2.0,1.0,0.0,1.0,343.18578129159096
1693,-23.54790999999995,-46.56146999999999,377.0,4.0,4.0,1.0,4.0,2763.1273940260953
1694,-23.535919999999976,-46.65774999999997,210.0,4.0,3.0,0.0,1.0,1336.3506608787034
1695,-23.47253999999998,-46.66011999999995,153.0,4.0,2.0,0.0,3.0,1257.7829414288506
1696,-23.535919999999976,-46.65774999999997,132.0,3.0,3.0,0.0,1.0,921.6053027763378
1697,-23.606639999999967,-46.661219999999965,140.0,3.0,2.0,1.0,1.0,911.453306936469
1698,-23.56987999999995,-46.58605999999998,76.0,2.0,2.0,0.0,1.0,517.2567759909912
1699,-23.477769999999968,-46.643279999999955,92.0,3.0,3.0,1.0,2.0,869.6988289945413
1700,-23.60864999999995,-46.42595999999998,49.0,3.0,1.0,0.0,1.0,198.150838344215
1701,-23.566419999999933,-46.53939999999994,56.0,2.0,1.0,0.0,1.0,309.8305050473638
1702,-23.57190999999995,-46.686849999999936,315.0,4.0,5.0,3.0,4.0,2598.0223474464647
1703,-23.54056999999995,-46.67235999999997,82.0,3.0,2.0,1.0,1.0,599.5149369584478
1704,-23.53236999999996,-46.73612999999993,187.0,4.0,5.0,3.0,3.0,1764.9773577233582
1705,-23.532119999999967,-46.70536999999996,68.0,2.0,2.0,0.0,1.0,533.7182149937224
1706,-23.496439999999946,-46.62925999999993,198.0,4.0,3.0,2.0,4.0,1758.198751684884
1707,-23.473219999999966,-46.603749999999934,41.0,2.0,1.0,0.0,1.0,262.3266181316892
1708,-23.47441999999995,-46.63478999999995,110.0,3.0,3.0,0.0,1.0,791.045989685911
1709,-23.582149999999963,-46.78319999999997,47.0,2.0,1.0,0.0,1.0,380.75254477618546
1710,-23.635729999999967,-46.45946999999995,60.0,2.0,1.0,0.0,1.0,289.7804322515934
1711,-23.54056999999995,-46.67235999999997,130.0,3.0,4.0,3.0,2.0,1206.7352126064247
1712,-23.54056999999995,-46.67235999999997,126.0,3.0,3.0,2.0,3.0,1243.1998236470474
1713,-23.56199999999995,-46.685969999999934,64.0,2.0,2.0,1.0,1.0,521.5753170500999
1714,-23.560009999999977,-46.64522999999997,51.0,2.0,1.0,0.0,1.0,335.04881879320124
1715,-23.670849999999966,-46.65762999999998,120.0,2.0,2.0,0.0,2.0,945.0867469282765
1716,-23.56199999999995,-46.685969999999934,67.0,2.0,2.0,0.0,1.0,517.5332068095584
1717,-23.62369999999993,-46.728019999999965,70.0,3.0,2.0,0.0,1.0,537.5356581074041
1718,-23.531889999999976,-46.68626999999998,80.0,3.0,2.0,0.0,2.0,728.3244158440536
1719,-23.60096999999996,-46.52939999999995,72.0,3.0,2.0,1.0,2.0,624.4928155063876
1720,-23.530099999999948,-46.565489999999954,135.0,3.0,5.0,3.0,2.0,1255.6948258379869
1721,-23.492569999999947,-46.63515999999999,105.0,3.0,3.0,0.0,2.0,916.241981722922
1722,-23.56217999999995,-46.66444999999993,398.0,3.0,3.0,1.0,2.0,2564.3118706921487
1723,-23.597239999999946,-46.79747999999995,300.0,3.0,4.0,1.0,5.0,2622.6087161996575
1724,-23.515299999999968,-46.69323999999993,158.0,4.0,3.0,0.0,3.0,1374.4235966020938
1725,-23.54056999999995,-46.67235999999997,100.0,3.0,1.0,0.0,2.0,757.2690767997109
1726,-23.503379999999932,-46.58633999999995,150.0,4.0,4.0,3.0,2.0,1260.2846089862592
1727,-23.666179999999944,-46.73576999999993,77.0,3.0,2.0,0.0,1.0,578.5031834382866
1728,-23.61689999999993,-46.679269999999974,115.0,3.0,2.0,0.0,1.0,761.6515116390151
1729,-23.58161999999993,-46.74511999999999,70.0,3.0,1.0,0.0,1.0,473.3795792559604
1730,-23.618619999999968,-46.44617999999997,88.0,3.0,2.0,0.0,2.0,650.177261101934
1731,-23.529849999999954,-46.71808999999996,150.0,3.0,1.0,0.0,3.0,1209.219044648717
1732,-23.54056999999995,-46.67235999999997,120.0,3.0,2.0,0.0,1.0,788.4334407189247
1733,-23.47612999999995,-46.68606999999997,50.0,2.0,1.0,0.0,1.0,352.7293221135103
1734,-23.524509999999967,-46.64070999999996,150.0,3.0,3.0,0.0,2.0,1165.982602468148
1735,-23.558389999999967,-46.63291999999996,45.0,2.0,1.0,0.0,1.0,295.9121487999163
1736,-23.62035999999995,-46.67229999999995,135.0,3.0,3.0,0.0,1.0,942.4418001320844
1737,-23.451249999999963,-46.64471999999995,65.0,3.0,1.0,0.0,1.0,400.4717456089279
1738,-23.56217999999995,-46.66444999999993,250.0,3.0,3.0,1.0,2.0,1748.3641314878414
1739,-23.48383999999993,-46.595109999999984,63.0,2.0,2.0,1.0,2.0,626.8546905582036
1740,-23.508839999999967,-46.67157999999995,50.0,2.0,1.0,0.0,1.0,344.3979055527125
1741,-23.584529999999965,-46.63810999999998,68.0,3.0,3.0,0.0,1.0,557.3222041850399
1742,-23.529099999999968,-46.66207999999993,65.0,3.0,2.0,1.0,2.0,654.2911392289559
1743,-23.464349999999968,-46.60974999999996,63.0,2.0,2.0,0.0,1.0,461.0126891795826
1744,-23.681959999999947,-46.68403999999998,48.0,2.0,1.0,0.0,1.0,333.5540663231984
1745,-23.477769999999968,-46.643279999999955,92.0,3.0,2.0,1.0,3.0,948.7976730759093
1746,-23.51488999999998,-46.60769999999997,110.0,3.0,4.0,1.0,2.0,1024.0855551851269
1747,-23.605479999999947,-46.69489999999996,80.0,1.0,2.0,1.0,1.0,627.9938079518463
1748,-23.545229999999947,-46.659749999999974,72.0,2.0,2.0,0.0,1.0,532.6583209349371
1749,-23.571609999999968,-46.63329999999996,71.0,2.0,1.0,0.0,1.0,438.9844188686459
1750,-23.566419999999933,-46.53939999999994,70.0,3.0,1.0,0.0,2.0,524.94129145722
1751,-23.658899999999964,-46.69142999999997,244.0,4.0,6.0,4.0,3.0,2147.3275372290427
1752,-23.560009999999977,-46.64522999999997,83.0,3.0,1.0,0.0,1.0,496.18879849422825
1753,-23.55519999999996,-46.65712999999993,105.0,2.0,2.0,1.0,1.0,733.5270691753223
1754,-23.560009999999977,-46.64522999999997,45.0,1.0,1.0,0.0,1.0,317.2510094929306
1755,-23.58875999999998,-46.74200999999994,184.0,3.0,5.0,3.0,3.0,1764.683104677029
1756,-23.600999999999946,-46.71550999999993,75.0,3.0,2.0,0.0,2.0,712.8834272025169
1757,-23.535919999999976,-46.65774999999997,56.0,2.0,1.0,0.0,1.0,369.668565818061
1758,-23.44109999999995,-46.59146999999996,52.0,2.0,1.0,0.0,1.0,317.9866892142396
1759,-23.53236999999996,-46.73612999999993,126.0,4.0,3.0,0.0,2.0,1065.5044054343741
1760,-23.56199999999995,-46.685969999999934,83.0,1.0,1.0,0.0,1.0,546.9160764819433
1761,-23.54056999999995,-46.67235999999997,122.0,3.0,3.0,0.0,1.0,873.5686113469676
1762,-23.496439999999946,-46.62925999999993,205.0,4.0,4.0,2.0,4.0,1870.8997243130723
1763,-23.54056999999995,-46.67235999999997,75.0,2.0,2.0,0.0,1.0,555.6223758175194
1764,-23.559119999999947,-46.75416999999993,123.0,4.0,4.0,1.0,2.0,1151.6871293969327
1765,-23.54056999999995,-46.67235999999997,126.0,3.0,3.0,2.0,2.0,1089.9921297376945
1766,-23.559179999999966,-46.568469999999934,187.0,3.0,5.0,3.0,4.0,1849.265755800474
1767,-23.542979999999947,-46.68545999999998,163.0,3.0,2.0,0.0,3.0,1338.3373894050358
1768,-23.54790999999995,-46.56146999999999,425.0,4.0,6.0,4.0,7.0,3697.3446489334065
1769,-23.587469999999943,-46.568829999999934,134.0,3.0,4.0,1.0,2.0,1134.5781879010185
1770,-23.598339999999947,-46.62038999999999,72.0,2.0,1.0,0.0,1.0,437.15834845997176
1771,-23.618619999999968,-46.44617999999997,45.0,2.0,1.0,0.0,1.0,201.07597326324935
1772,-23.618619999999968,-46.44617999999997,50.0,2.0,1.0,0.0,1.0,228.64177526339483
1773,-23.555109999999964,-46.57600999999993,392.0,4.0,6.0,3.0,6.0,3348.5927513105453
1774,-23.62800999999996,-46.72103999999996,629.0,4.0,4.0,3.0,4.0,4270.080499939771
1775,-23.47253999999998,-46.66011999999995,50.0,2.0,1.0,0.0,1.0,339.9654887789711
1776,-23.552729999999944,-46.70915999999993,62.0,2.0,1.0,0.0,1.0,427.6977438956968
1777,-23.54056999999995,-46.67235999999997,115.0,3.0,3.0,0.0,2.0,988.1841824561167
1778,-23.54790999999995,-46.56146999999999,150.0,4.0,3.0,0.0,3.0,1263.741848041523
1779,-23.466059999999967,-46.657339999999984,50.0,2.0,1.0,0.0,1.0,338.8095743985659
1780,-23.559179999999966,-46.568469999999934,200.0,4.0,5.0,2.0,2.0,1578.6587086416139
1781,-23.612719999999968,-46.480189999999936,75.0,3.0,2.0,0.0,1.0,442.3946406536294
1782,-23.524509999999967,-46.64070999999996,99.0,3.0,2.0,0.0,1.0,657.4948783293262
1783,-23.56199999999995,-46.685969999999934,72.0,2.0,2.0,1.0,1.0,565.6806002503328
1784,-23.473219999999966,-46.603749999999934,58.0,2.0,1.0,0.0,2.0,509.2580388415368
1785,-23.53236999999996,-46.73612999999993,105.0,3.0,2.0,0.0,2.0,890.9003403056824
1786,-23.496439999999946,-46.62925999999993,57.0,1.0,1.0,0.0,1.0,377.68263031520735
1787,-23.471349999999966,-46.68142999999998,60.0,2.0,2.0,1.0,1.0,500.4126848340624
1788,-23.62800999999996,-46.72103999999996,160.0,3.0,5.0,3.0,3.0,1620.5905813446593
1789,-23.559179999999966,-46.568469999999934,301.0,4.0,5.0,2.0,3.0,2288.695602953906
1790,-23.524509999999967,-46.64070999999996,62.0,3.0,2.0,1.0,1.0,474.0895349688785
1791,-23.656579999999966,-46.61347999999998,46.0,2.0,1.0,0.0,1.0,288.36376556795403
1792,-23.543269999999946,-46.64887999999996,110.0,1.0,2.0,1.0,1.0,772.6904417209118
1793,-23.48571999999996,-46.64671999999996,64.0,2.0,2.0,0.0,2.0,637.3537632723342
1794,-23.618319999999986,-46.624169999999935,220.0,4.0,2.0,0.0,4.0,1757.4599436645747
1795,-23.572349999999968,-46.66084999999998,176.0,4.0,3.0,0.0,1.0,1149.1790198305976
1796,-23.54056999999995,-46.67235999999997,71.0,3.0,2.0,1.0,2.0,692.0778664674806
1797,-23.511519999999962,-46.65628999999996,70.0,2.0,2.0,1.0,1.0,541.6646177162031
1798,-23.60907999999995,-46.744329999999934,125.0,3.0,3.0,0.0,2.0,1076.6837819549723
1799,-23.536029999999986,-46.575439999999965,132.0,4.0,4.0,2.0,2.0,1133.9198118600832
1800,-23.47441999999995,-46.63478999999995,96.0,3.0,3.0,0.0,2.0,867.0694379948563
1801,-23.509999999999927,-46.66603999999995,96.0,3.0,3.0,1.0,1.0,748.7296714936365
1802,-23.627239999999965,-46.58488999999997,64.0,2.0,1.0,0.0,1.0,374.4189578889784
1803,-23.669989999999927,-46.67342999999993,55.0,2.0,2.0,0.0,2.0,594.6084157040967
1804,-23.60830999999996,-46.633999999999965,50.0,2.0,1.0,0.0,1.0,322.2825073336895
1805,-23.61689999999993,-46.679269999999974,152.0,3.0,5.0,2.0,3.0,1535.5435666240094
1806,-23.563369999999967,-46.61991999999998,59.0,2.0,1.0,0.0,1.0,366.4670210139708
1807,-23.53567999999996,-46.60140999999993,95.0,3.0,2.0,1.0,2.0,789.325193203734
1808,-23.589279999999967,-46.60372999999999,60.0,2.0,2.0,0.0,1.0,437.1491967768044
1809,-23.541499999999928,-46.54543999999999,98.0,3.0,3.0,0.0,2.0,831.3918522414034
1810,-23.606639999999967,-46.661219999999965,190.0,4.0,4.0,1.0,3.0,1626.463261312695
1811,-23.60122999999993,-46.737439999999935,63.0,2.0,2.0,1.0,1.0,540.2643712206656
1812,-23.645529999999948,-46.66798999999998,112.0,3.0,3.0,1.0,3.0,1139.6222724347524
1813,-23.54056999999995,-46.67235999999997,139.0,3.0,3.0,0.0,1.0,967.2923381474623
1814,-23.53236999999996,-46.73612999999993,172.0,4.0,2.0,1.0,3.0,1418.7902193577097
1815,-23.56987999999995,-46.58605999999998,74.0,3.0,2.0,1.0,2.0,664.7385874410106
1816,-23.55220999999995,-46.534719999999936,55.0,2.0,1.0,0.0,1.0,302.48594378139217
1817,-23.496439999999946,-46.62925999999993,215.0,3.0,5.0,3.0,4.0,2036.0029226818808
1818,-23.481539999999942,-46.697989999999955,144.0,3.0,2.0,0.0,1.0,935.5266221361073
1819,-23.46695999999997,-46.66447999999997,52.0,2.0,2.0,0.0,1.0,427.4596885771282
1820,-23.545229999999947,-46.659749999999974,180.0,3.0,2.0,0.0,1.0,1112.7984910381756
1821,-23.560009999999977,-46.64522999999997,90.0,2.0,1.0,0.0,1.0,550.0620743943359
1822,-23.621369999999963,-46.46431999999994,57.0,2.0,2.0,0.0,1.0,350.25679260662594
1823,-23.531889999999976,-46.68626999999998,71.0,2.0,2.0,1.0,1.0,561.3610228749718
1824,-23.54056999999995,-46.67235999999997,67.0,2.0,2.0,0.0,2.0,664.7247865266394
1825,-23.51488999999998,-46.60769999999997,64.0,2.0,2.0,1.0,1.0,484.33593631837005
1826,-23.477769999999968,-46.643279999999955,64.0,2.0,1.0,0.0,1.0,408.60450588767947
1827,-23.463769999999954,-46.59679999999997,67.0,2.0,1.0,0.0,1.0,402.5448297189256
1828,-23.633269999999985,-46.737009999999934,96.0,3.0,2.0,0.0,2.0,838.2185086147417
1829,-23.62035999999995,-46.67229999999995,70.0,2.0,2.0,0.0,2.0,678.4663713114652
1830,-23.535919999999976,-46.65774999999997,323.0,4.0,4.0,2.0,2.0,2227.817512700587
1831,-23.59835999999996,-46.643709999999935,149.0,2.0,2.0,1.0,2.0,1121.1512981696112
1832,-23.587769999999978,-46.57908999999995,358.0,3.0,3.0,0.0,3.0,2433.1287144689063
1833,-23.529099999999968,-46.66207999999993,49.0,2.0,2.0,0.0,1.0,407.5724405784126
1834,-23.508839999999967,-46.67157999999995,50.0,2.0,1.0,0.0,1.0,344.3979055527125
1835,-23.54207999999994,-46.74791999999997,73.0,3.0,3.0,0.0,2.0,794.1068401795528
1836,-23.546739999999946,-46.55057999999997,130.0,4.0,3.0,0.0,2.0,994.9028870381657
1837,-23.535919999999976,-46.65774999999997,146.0,3.0,2.0,0.0,1.0,924.6806985487606
1838,-23.451249999999963,-46.64471999999995,64.0,3.0,1.0,0.0,1.0,394.95858520889874
1839,-23.533479999999944,-46.644519999999936,49.0,2.0,1.0,0.0,1.0,324.590254061446
1840,-23.605479999999947,-46.69489999999996,159.0,3.0,4.0,1.0,2.0,1334.396566919659
1841,-23.548689999999965,-46.63302999999996,38.0,1.0,1.0,0.0,1.0,272.992326994824
1842,-23.56987999999995,-46.58605999999998,123.0,3.0,3.0,1.0,2.0,1008.9922968704212
1843,-23.54056999999995,-46.67235999999997,240.0,4.0,5.0,2.0,3.0,2004.63665580643
1844,-23.542769999999962,-46.619999999999955,72.0,3.0,2.0,0.0,2.0,650.927890694885
1845,-23.498769999999983,-46.69982999999996,58.0,2.0,2.0,0.0,1.0,476.9920909784397
1846,-23.59835999999996,-46.643709999999935,70.0,2.0,1.0,0.0,1.0,437.71349138934613
1847,-23.61689999999993,-46.679269999999974,658.0,4.0,6.0,4.0,4.0,4578.401302557424
1848,-23.545229999999947,-46.659749999999974,282.0,4.0,3.0,2.0,3.0,2081.5471192691875
1849,-23.559179999999966,-46.568469999999934,168.0,4.0,3.0,0.0,3.0,1366.0643872128082
1850,-23.567709999999977,-46.51024999999999,48.0,2.0,1.0,0.0,1.0,251.20277184249005
1851,-23.653099999999935,-46.706309999999974,148.0,3.0,4.0,2.0,3.0,1451.5559549801828
1852,-23.56965999999995,-46.58958999999993,203.0,4.0,3.0,2.0,3.0,1610.3141102433876
1853,-23.603129999999968,-46.47256999999996,270.0,4.0,4.0,3.0,2.0,1861.8980680193245
1854,-23.511519999999962,-46.65628999999996,96.0,2.0,2.0,0.0,1.0,664.4251966763306
1855,-23.61689999999993,-46.63638999999995,77.0,3.0,2.0,1.0,1.0,551.4361418058343
1856,-23.56199999999995,-46.685969999999934,57.0,2.0,1.0,0.0,2.0,541.5004468906354
1857,-23.69672999999995,-46.644519999999936,48.0,2.0,1.0,1.0,1.0,333.99517105753864
1858,-23.496439999999946,-46.62925999999993,240.0,4.0,6.0,4.0,4.0,2253.241220851318
1859,-23.62035999999995,-46.67229999999995,240.0,4.0,3.0,0.0,3.0,1812.4578768539413
1860,-23.545229999999947,-46.659749999999974,118.0,3.0,3.0,0.0,1.0,845.0913960643562
1861,-23.536029999999986,-46.575439999999965,224.0,4.0,5.0,3.0,4.0,2042.2363977500795
1862,-23.56217999999995,-46.66444999999993,260.0,3.0,3.0,0.0,2.0,1782.9141440475037
1863,-23.477219999999928,-46.624379999999974,63.0,2.0,1.0,0.0,1.0,393.72351465420763
1864,-23.536029999999986,-46.575439999999965,250.0,4.0,3.0,1.0,4.0,1996.1976856136089
1865,-23.529849999999954,-46.71808999999996,110.0,3.0,3.0,0.0,1.0,830.4949404848168
1866,-23.540509999999987,-46.72163999999998,49.0,2.0,1.0,0.0,1.0,362.6489399252963
1867,-23.62800999999996,-46.72103999999996,498.0,4.0,6.0,4.0,4.0,3716.6557786325566
1868,-23.529219999999953,-46.696919999999984,78.0,2.0,2.0,1.0,1.0,605.3352242308631
1869,-23.529219999999953,-46.696919999999984,100.0,2.0,2.0,0.0,1.0,706.0431615908743
1870,-23.53236999999996,-46.73612999999993,101.0,2.0,2.0,0.0,2.0,884.12885180547
1871,-23.536029999999986,-46.575439999999965,64.0,3.0,1.0,0.0,2.0,510.81632539279656
1872,-23.542769999999962,-46.619999999999955,57.0,2.0,1.0,0.0,1.0,356.1950940570151
1873,-23.572349999999968,-46.66084999999998,380.0,4.0,4.0,2.0,4.0,2848.7588558738353
1874,-23.54056999999995,-46.67235999999997,72.0,3.0,2.0,1.0,1.0,544.3833329581569
1875,-23.558389999999967,-46.63291999999996,70.0,2.0,2.0,1.0,1.0,528.4316000692575
1876,-23.766899999999968,-46.644699999999936,54.0,2.0,1.0,0.0,1.0,344.1475841734881
1877,-23.653099999999935,-46.706309999999974,116.0,3.0,2.0,1.0,1.0,799.9201432639478
1878,-23.61689999999993,-46.63638999999995,280.0,3.0,4.0,2.0,4.0,2299.0300758363983
1879,-23.55519999999996,-46.65712999999993,280.0,4.0,5.0,2.0,3.0,2217.0913617238953
1880,-23.54258999999996,-46.75748999999996,61.0,3.0,1.0,0.0,1.0,431.25888398439656
1881,-23.563369999999967,-46.61991999999998,51.0,2.0,2.0,0.0,1.0,396.4705876417228
1882,-23.653099999999935,-46.706309999999974,85.0,3.0,2.0,0.0,1.0,608.4305794224169
1883,-23.62035999999995,-46.67229999999995,214.0,4.0,5.0,3.0,4.0,2032.2858743403938
1884,-23.54790999999995,-46.56146999999999,90.0,3.0,3.0,1.0,2.0,815.6072746709574
1885,-23.571609999999968,-46.63329999999996,210.0,3.0,4.0,3.0,4.0,1933.726966906686
1886,-23.680559954922906,-46.647164903882505,51.0,2.0,1.0,0.0,1.0,331.82765970457126
1887,-23.535919999999976,-46.65774999999997,208.0,3.0,4.0,2.0,3.0,1762.2929137064975
1888,-23.535919999999976,-46.65774999999997,185.0,3.0,2.0,0.0,1.0,1139.6939541498953
1889,-23.533479999999944,-46.644519999999936,250.0,3.0,3.0,0.0,1.0,1565.6720410233602
1890,-23.53942999999998,-46.447809999999954,65.0,2.0,1.0,0.0,1.0,314.89602163567884
1891,-23.533329999999975,-46.53332999999998,45.0,2.0,1.0,0.0,1.0,247.3189697863529
1892,-23.496439999999946,-46.62925999999993,72.0,3.0,2.0,1.0,2.0,677.7158652938024
1893,-23.653099999999935,-46.706309999999974,220.0,3.0,5.0,1.0,3.0,1902.0307621696338
1894,-23.496439999999946,-46.62925999999993,102.0,3.0,4.0,3.0,3.0,1185.6992537412552
1895,-23.515299999999968,-46.69323999999993,70.0,2.0,2.0,1.0,1.0,559.8851413932797
